Iteration,Cohort,Sex,AFR
94,10,F,9.20564917088204
95,10,F,9.35732607733518
96,10,F,9.14485236071379
97,10,F,9.26650265009322
98,10,F,8.98877934627972
99,10,F,9.04906918962931
100,10,F,9.3096029984769
1,11,F,10.0792973243728
2,11,F,9.42107976525364
3,11,F,9.55569455068913
4,11,F,9.8166287270941
5,11,F,9.74557931805128
6,11,F,9.72710078557601
7,11,F,9.64698947589086
8,11,F,9.63434843642625
9,11,F,9.78988995404823
10,11,F,9.38616560675027
11,11,F,9.71249010258395
12,11,F,9.99963799355665
13,11,F,9.46025382285902
14,11,F,9.8234886876926
15,11,F,9.55101059392743
16,11,F,9.54810831256819
17,11,F,9.33273049226773
18,11,F,9.27711893430768
19,11,F,9.92204920666251
20,11,F,9.45649607546151
21,11,F,9.40065786680803
22,11,F,9.4949332057783
23,11,F,9.60027276885506
24,11,F,9.83610722103109
25,11,F,9.38780031437836
26,11,F,9.50337616012968
27,11,F,9.59941199614797
28,11,F,9.71898327766011
29,11,F,9.70964503679603
30,11,F,9.65759731229859
31,11,F,9.75981647595708
32,11,F,9.51696457642979
33,11,F,9.60644733600976
34,11,F,9.83074106785801
35,11,F,10.1162332627346
36,11,F,9.2513413082225
37,11,F,9.13928291678043
38,11,F,9.66262492826777
39,11,F,9.75234234354182
40,11,F,9.53218234186796
41,11,F,9.38156937871397
42,11,F,9.41535870296418
43,11,F,9.07939188840152
44,11,F,9.2423201748775
45,11,F,9.77530500023711
46,11,F,9.45512654721281
47,11,F,9.50631199162266
48,11,F,9.37634501068282
49,11,F,9.30347829582487
50,11,F,9.98080185890496
51,11,F,9.66459304137274
52,11,F,9.76530863313999
53,11,F,9.78793548332141
54,11,F,9.74945000908217
55,11,F,9.67596825098403
56,11,F,9.49348661430511
57,11,F,9.15594614337693
58,11,F,9.69776250300137
59,11,F,9.29810318940233
60,11,F,9.17673827673063
61,11,F,9.56316912060632
62,11,F,9.51948369746367
63,11,F,10.0387882508975
64,11,F,9.59161597643655
65,11,F,9.59535829532993
66,11,F,9.64527802549002
67,11,F,9.51551447134217
68,11,F,9.68736165197313
69,11,F,9.61466673171304
70,11,F,9.8016381786509
71,11,F,9.10818065243615
72,11,F,9.69732111519616
73,11,F,10.0091099528423
74,11,F,9.84109660246392
75,11,F,9.47922450506299
76,11,F,10.0007722397549
77,11,F,9.46745649278595
78,11,F,9.47100895063903
79,11,F,9.87645518044882
80,11,F,9.44379357054047
81,11,F,9.19737788538767
82,11,F,9.31241243184841
83,11,F,9.72528414308885
84,11,F,9.13706302378797
85,11,F,9.32783897201683
86,11,F,9.8106692499605
87,11,F,9.30116778741372
88,11,F,10.5655467529607
89,11,F,9.38183031838104
90,11,F,9.3971958730911
91,11,F,9.13112999967005
92,11,F,9.67178605800853
93,11,F,9.20515341346269
94,11,F,9.42818838303872
95,11,F,9.21306234774483
96,11,F,9.96210503669614
97,11,F,9.67424492815031
98,11,F,9.79906601291748
99,11,F,9.35559528025368
100,11,F,9.26382767955197
1,12,F,9.43511151406588
2,12,F,8.90781073736106
3,12,F,9.03172009490183
4,12,F,9.24322643254714
5,12,F,9.24491071723818
6,12,F,9.7057666715
7,12,F,9.26353125735808
8,12,F,9.24507904326695
9,12,F,9.40209067525711
10,12,F,9.28501190777219
11,12,F,9.1773075337322
12,12,F,9.63897271188392
13,12,F,9.54971819273785
14,12,F,9.45483668857622
15,12,F,8.78822371018862
16,12,F,9.37496877367725
17,12,F,9.40051061497546
18,12,F,9.30831467475869
19,12,F,9.04079399719075
20,12,F,9.2509287859649
21,12,F,9.12572781152432
22,12,F,9.47660295568298
23,12,F,9.62104898164593
24,12,F,8.89348187295074
25,12,F,9.00775062158869
26,12,F,9.28556230761473
27,12,F,9.63658570268928
28,12,F,9.43128538782701
29,12,F,9.20050776797125
30,12,F,9.40116179365439
31,12,F,9.42573277344692
32,12,F,9.36383281546125
33,12,F,9.27198913214738
34,12,F,9.43650162913864
35,12,F,9.42380703875109
36,12,F,8.99027209327778
37,12,F,9.10637970352822
38,12,F,9.27541542517009
39,12,F,8.99952557540453
40,12,F,9.47091518099416
41,12,F,9.40721359083712
42,12,F,9.57527164385908
43,12,F,9.01650867474855
44,12,F,8.95823609590882
45,12,F,9.1977382002453
46,12,F,9.22528246560308
47,12,F,9.31943093779516
48,12,F,9.24868287795134
49,12,F,8.90707941286301
50,12,F,9.16487408459884
51,12,F,9.30369220679837
52,12,F,9.43713822794436
53,12,F,9.15773134799752
54,12,F,9.18000326016192
55,12,F,9.24694951765804
56,12,F,9.18920041597891
57,12,F,8.91659125924481
58,12,F,9.36301017109913
59,12,F,9.16005071510078
60,12,F,9.30146019113294
61,12,F,9.43913866777785
62,12,F,9.67214978965198
63,12,F,10.0309284400118
64,12,F,9.13264273050826
65,12,F,9.09375370087186
66,12,F,9.36384618342502
67,12,F,8.91867875664693
68,12,F,9.18812906720237
69,12,F,9.32803379791013
70,12,F,9.38557119143295
71,12,F,9.06583904941625
72,12,F,9.10840238364998
73,12,F,9.29208660574739
74,12,F,9.4754744232544
75,12,F,9.42153770135003
76,12,F,9.09372786966735
77,12,F,9.5745810244838
78,12,F,9.35077029964268
79,12,F,9.19127984368904
80,12,F,9.27274293500393
81,12,F,8.98125947836785
82,12,F,9.61736031223604
83,12,F,9.24613434337179
84,12,F,9.14293609007604
85,12,F,9.79516519633092
86,12,F,9.3510677114495
87,12,F,9.14161229459158
88,12,F,9.07036379713566
89,12,F,9.64294002268403
90,12,F,9.4753154538688
91,12,F,9.05945056716579
92,12,F,9.4826486952569
93,12,F,9.07217168647975
94,12,F,9.43996071724619
95,12,F,9.37178743460447
96,12,F,9.07164646330046
97,12,F,8.75345737127255
98,12,F,9.01774268636922
99,12,F,9.1101374085069
100,12,F,8.90773832184634
1,13,F,10.2367339715631
2,13,F,9.43402784839141
3,13,F,9.7418741193489
4,13,F,9.69780935309049
5,13,F,9.59400128740616
6,13,F,9.86808860254538
7,13,F,10.2753425657376
8,13,F,10.0317236357258
9,13,F,9.68285835402005
10,13,F,10.137636747128
11,13,F,10.2556497571446
12,13,F,9.89141573949314
13,13,F,9.59438271206481
14,13,F,9.58212057008773
15,13,F,9.56587685112072
16,13,F,9.68903453827265
17,13,F,9.63200234742265
18,13,F,9.94714669979774
19,13,F,9.55111005436129
20,13,F,9.85207635022088
21,13,F,9.44664464882021
22,13,F,9.81240258364089
23,13,F,10.0527494556946
24,13,F,9.70248686471763
25,13,F,9.81612105459994
26,13,F,9.66759888903613
27,13,F,10.0259653277608
28,13,F,9.9308031903247
29,13,F,9.56701241236079
30,13,F,10.0131279537978
31,13,F,9.78010812502074
32,13,F,10.0853937881362
33,13,F,9.3596882170407
34,13,F,9.58284675142805
35,13,F,9.68133874358295
36,13,F,9.68895524461452
37,13,F,9.51956679981475
38,13,F,9.48410672317005
39,13,F,10.1899810287002
40,13,F,9.7479508145959
41,13,F,9.87213511545038
42,13,F,9.81631459304018
43,13,F,9.82331995750041
44,13,F,9.86445060891279
45,13,F,10.3162234748284
46,13,F,9.8776930628983
47,13,F,9.83166905581039
48,13,F,10.1215024880436
49,13,F,9.52253363850101
50,13,F,9.84150132850824
51,13,F,9.72454147914691
52,13,F,9.59142420151413
53,13,F,9.67044191408386
54,13,F,9.81910468532747
55,13,F,9.75122141875224
56,13,F,9.56346119357653
57,13,F,9.46071096931385
58,13,F,9.66440945599332
59,13,F,9.61037293191508
60,13,F,10.0933081392716
61,13,F,9.86135076027069
62,13,F,9.97990625253699
63,13,F,9.8911857958082
64,13,F,9.67667229281828
65,13,F,9.68584004604914
66,13,F,9.72243461196769
67,13,F,10.4043400899814
68,13,F,9.92690508490323
69,13,F,9.51383725619548
70,13,F,10.1641860724885
71,13,F,9.71286403149671
72,13,F,9.89423038462932
73,13,F,9.70224295413834
74,13,F,9.7344383816613
75,13,F,9.99061909893167
76,13,F,9.90971921098302
77,13,F,9.60752629918024
78,13,F,9.41838432380122
79,13,F,10.0110029128605
80,13,F,9.64204400328545
81,13,F,9.30854938957809
82,13,F,9.69187867495282
83,13,F,9.96384221298304
84,13,F,9.91165838342517
85,13,F,9.45496350076397
86,13,F,9.34037849755973
87,13,F,10.0397928107571
88,13,F,10.1145767110663
89,13,F,9.59392486288565
90,13,F,9.29184763498695
91,13,F,9.55407102950911
92,13,F,9.98728000317455
93,13,F,9.37363476301787
94,13,F,9.8319350769147
95,13,F,9.95196770805252
96,13,F,9.59562547655088
97,13,F,9.59530634798351
98,13,F,9.87882962680785
99,13,F,9.46921360533031
100,13,F,9.6006449207012
1,14,F,9.4392769361536
2,14,F,9.45145723624434
3,14,F,9.21141072559897
4,14,F,9.48091157876523
5,14,F,9.54592502725315
6,14,F,9.2481968749685
7,14,F,9.39626650681318
8,14,F,9.50607506938149
9,14,F,9.2473498786471
10,14,F,9.39291106768002
11,14,F,9.25829993183797
12,14,F,9.54666894673411
13,14,F,9.71871662476603
14,14,F,9.10820494507566
15,14,F,8.89190640782495
16,14,F,9.23150102178439
17,14,F,9.03618904793613
18,14,F,9.39431226238026
19,14,F,9.27768115984223
20,14,F,9.76324611950024
21,14,F,9.32897424299002
22,14,F,9.32378711052976
23,14,F,9.24737487211395
24,14,F,9.38698564688174
25,14,F,9.35934985761626
26,14,F,9.39814801999058
27,14,F,9.44711211469964
28,14,F,9.28094060097009
29,14,F,9.33616790629959
30,14,F,9.44823445889988
31,14,F,9.44066327965389
32,14,F,9.80864794016204
33,14,F,9.07375775073489
34,14,F,9.68576760063415
35,14,F,9.36834011871117
36,14,F,9.27795448843375
37,14,F,9.60694018410685
38,14,F,9.90332151384787
39,14,F,9.68664878949921
40,14,F,9.33987438413405
41,14,F,9.25701165365592
42,14,F,9.6221111502624
43,14,F,9.03033513472181
44,14,F,9.3430491317312
45,14,F,9.15023089519845
46,14,F,9.4134921998901
47,14,F,9.60847977286183
48,14,F,9.8334092641888
49,14,F,9.23497663298287
50,14,F,9.87160282130393
51,14,F,9.16311149192222
52,14,F,9.25703586805989
53,14,F,9.54522950957169
54,14,F,9.32253371373189
55,14,F,9.14941676920724
56,14,F,9.56064089257631
57,14,F,8.85012115502613
58,14,F,9.44223709786452
59,14,F,9.15418450871059
60,14,F,9.6173705556585
61,14,F,9.23172235800966
62,14,F,9.17025447800603
63,14,F,9.75242099459523
64,14,F,9.29438660137202
65,14,F,9.1843119081937
66,14,F,9.91522029678762
67,14,F,9.3792598482007
68,14,F,9.65668176254394
69,14,F,9.56374212801878
70,14,F,9.72352966073572
71,14,F,9.07090720356045
72,14,F,9.28627181129878
73,14,F,9.2131882829083
74,14,F,9.38540033470932
75,14,F,9.63102253970916
76,14,F,9.1015203798588
77,14,F,9.2410982367852
78,14,F,9.65311247464529
79,14,F,9.60620861537797
80,14,F,9.28901351714199
81,14,F,9.09519932812573
82,14,F,9.48916756937758
83,14,F,9.68268829672069
84,14,F,9.35160516057795
85,14,F,9.00958455890825
86,14,F,9.63234208241585
87,14,F,9.24520893237506
88,14,F,9.60729033347003
89,14,F,9.04348679168448
90,14,F,9.30198871459497
91,14,F,9.31036957451799
92,14,F,9.86179236932475
93,14,F,9.573183302619
94,14,F,9.58594493201398
95,14,F,9.65100919921004
96,14,F,9.17786740963077
97,14,F,9.07701447187149
98,14,F,9.23092756495259
99,14,F,9.20567778304552
100,14,F,9.40637632326399
1,15,F,9.02333681752161
2,15,F,9.10737595713445
3,15,F,8.97383840674762
4,15,F,9.34222678956256
5,15,F,8.82495534274506
6,15,F,9.17897336310606
7,15,F,8.94976858183767
8,15,F,9.24406567517168
9,15,F,9.42536897445786
10,15,F,9.37875042823071
11,15,F,9.24265021911243
12,15,F,9.2257223036804
13,15,F,9.22384828309261
14,15,F,9.2780350670974
15,15,F,9.20599558196208
16,15,F,8.92953971830339
17,15,F,8.84152618517932
18,15,F,9.13082019730875
19,15,F,9.21349767556571
20,15,F,9.09530268567907
21,15,F,8.98992310451577
22,15,F,9.43986084586185
23,15,F,9.19278517199757
24,15,F,9.08312996860799
25,15,F,9.29634658845566
26,15,F,9.35157449971282
27,15,F,9.230106204123
28,15,F,8.88036142874201
29,15,F,8.79037813422999
30,15,F,9.04194875210571
31,15,F,9.24903252734491
32,15,F,9.07122734450226
33,15,F,9.33879558694249
34,15,F,9.11384802649679
35,15,F,9.39220921483959
36,15,F,8.91046743663977
37,15,F,9.45050452914762
38,15,F,9.33659856225035
39,15,F,9.15925872957917
40,15,F,9.42815423745446
41,15,F,9.08004199142478
42,15,F,8.93226716274848
43,15,F,9.00903101366855
44,15,F,9.29191201864724
45,15,F,9.01234427824832
46,15,F,9.27152664721969
47,15,F,9.12888223098878
48,15,F,8.93872653077566
49,15,F,9.30887092072562
50,15,F,9.1753199641493
51,15,F,9.51973159233822
52,15,F,9.25480511027119
53,15,F,9.25035432024716
54,15,F,9.10778273561062
55,15,F,9.28995316089172
56,15,F,9.06978106644461
57,15,F,9.20471748210898
58,15,F,8.69499989667617
59,15,F,9.21065925989205
60,15,F,9.49686163747608
61,15,F,9.08457725921707
62,15,F,8.97686953795369
63,15,F,9.36435502573047
64,15,F,9.13473223382572
65,15,F,8.98582949951674
66,15,F,9.5290766219809
67,15,F,9.50634403139611
68,15,F,9.01185440010346
69,15,F,9.13249539677195
70,15,F,9.32808756328236
71,15,F,8.91429440101407
72,15,F,9.16373845539059
73,15,F,8.99332918777849
74,15,F,9.14237488419232
75,15,F,8.99124917188712
76,15,F,9.41662672800771
77,15,F,8.93793039483973
78,15,F,9.41743647080031
79,15,F,8.85609254328741
80,15,F,9.5174815684265
81,15,F,9.18662997531952
82,15,F,9.01231552942293
83,15,F,9.31048658699743
84,15,F,9.05406186776667
85,15,F,9.00336112295638
86,15,F,8.8186541286681
87,15,F,9.16055722965081
88,15,F,9.28546036091169
89,15,F,8.84438834850903
90,15,F,9.37549068388651
91,15,F,9.47372767742563
92,15,F,8.8775670384973
93,15,F,9.58727156654103
94,15,F,9.38370391658012
95,15,F,8.8625433322571
96,15,F,9.12830991608235
97,15,F,8.96849449567776
98,15,F,8.94174424510442
99,15,F,9.26845211552778
100,15,F,8.82979673244292
1,16,F,10.4307834727731
2,16,F,10.2275669284168
3,16,F,10.298111072985
4,16,F,9.83786074264185
5,16,F,10.27656091916
6,16,F,10.0367358273172
7,16,F,9.98635279932502
8,16,F,9.9805332204505
9,16,F,9.85019312426673
10,16,F,10.4206058074052
11,16,F,9.72332211718726
12,16,F,10.1515601419992
13,16,F,9.980824372465
14,16,F,10.1478882594648
15,16,F,9.98431261662804
16,16,F,10.0072474729951
17,16,F,9.96932275902272
18,16,F,9.81117572376567
19,16,F,9.84740759714172
20,16,F,9.95949953421685
21,16,F,10.1360145993684
22,16,F,9.82042254407553
23,16,F,9.71362336611128
24,16,F,10.2628323633498
25,16,F,10.1221811747802
26,16,F,9.8928307067017
27,16,F,10.199990715928
28,16,F,9.87213797078192
29,16,F,9.95708902065421
30,16,F,10.3364731827972
31,16,F,10.0548655172253
32,16,F,10.0443474497835
33,16,F,10.0621215700218
34,16,F,10.2251602617362
35,16,F,10.3524486772709
36,16,F,10.060169689228
37,16,F,10.0367235096302
38,16,F,9.92497172965721
39,16,F,10.0425927708133
40,16,F,9.91022551190327
41,16,F,10.153924417541
42,16,F,9.87511723151721
43,16,F,9.46225917137528
44,16,F,9.65357725723767
45,16,F,10.0765937926067
46,16,F,9.86427179169454
47,16,F,9.93433213850529
48,16,F,9.8553119854877
49,16,F,10.0859066292603
50,16,F,10.2643460280997
51,16,F,10.1358920219105
52,16,F,10.0590701231651
53,16,F,10.3253463395708
54,16,F,9.75977488526498
55,16,F,10.1210042918589
56,16,F,9.57168997753421
57,16,F,10.2159015022128
58,16,F,9.94657926443551
59,16,F,9.75386018846786
60,16,F,9.75134323280513
61,16,F,9.56984005293644
62,16,F,10.1054652661676
63,16,F,10.3255984042687
64,16,F,9.83395524379299
65,16,F,9.98919768832825
66,16,F,10.2861448607606
67,16,F,9.90529282756074
68,16,F,10.0669266656624
69,16,F,10.0842887379161
70,16,F,9.82263245635873
71,16,F,9.59875532705626
72,16,F,9.68985184827819
73,16,F,9.65599650999241
74,16,F,10.1692925347753
75,16,F,10.0823033825855
76,16,F,9.77370730898742
77,16,F,9.95364340738962
78,16,F,9.94316877614957
79,16,F,10.2338750680549
80,16,F,9.89063454906291
81,16,F,9.98478038298919
82,16,F,10.0870895471427
83,16,F,10.0076087165732
84,16,F,9.61373686115127
85,16,F,9.96631586055489
86,16,F,10.1154868599796
87,16,F,9.60481302968313
88,16,F,9.79794912634729
89,16,F,9.73167693421167
90,16,F,9.89570135937334
91,16,F,9.61079764841739
92,16,F,9.8490485599946
93,16,F,10.1873835452118
94,16,F,9.73541912696516
95,16,F,10.2833086742745
96,16,F,9.85965864032101
97,16,F,10.1033088255485
98,16,F,9.68884177648776
99,16,F,9.91262133486493
100,16,F,9.90756948332579
1,17,F,8.93424406671656
2,17,F,8.74467111054301
3,17,F,8.66993917431578
4,17,F,8.95370588324536
5,17,F,8.74618864399208
6,17,F,8.72618795982201
7,17,F,8.34405061472148
8,17,F,8.53640945279345
9,17,F,8.54253585809506
10,17,F,8.59857469020663
11,17,F,8.64103449281269
12,17,F,8.55028294669325
13,17,F,8.83182107714815
14,17,F,8.65508266450312
15,17,F,8.65163588788128
16,17,F,8.8408891843203
17,17,F,8.86707848818628
18,17,F,8.58021033552694
19,17,F,8.55640700543774
20,17,F,8.72398023958756
21,17,F,8.62403895392693
22,17,F,8.50695226443333
23,17,F,8.74963975576174
24,17,F,8.46331803309686
25,17,F,8.38670895675268
26,17,F,8.76700893207702
27,17,F,8.41261571737502
28,17,F,8.4175128774304
29,17,F,8.93363781043215
30,17,F,9.08865301077318
31,17,F,8.54456123859959
32,17,F,8.55864226741293
33,17,F,8.5972261198658
34,17,F,8.61719242636264
35,17,F,8.67235068357658
36,17,F,8.73855594423728
37,17,F,8.66396267743696
38,17,F,8.56765811931449
39,17,F,8.61054320696304
40,17,F,8.86229149925718
41,17,F,8.78552669030405
42,17,F,8.76766016935591
43,17,F,8.67872165507636
44,17,F,8.53188033915486
45,17,F,8.59253120945151
46,17,F,8.52478651083743
47,17,F,8.5982211386723
48,17,F,8.7034158510888
49,17,F,8.38597250483037
50,17,F,8.67703583922815
51,17,F,8.34166259491077
52,17,F,8.56745360679833
53,17,F,8.72990747837035
54,17,F,8.52609227834922
55,17,F,8.38508073000542
56,17,F,8.53305832760592
57,17,F,8.9037103567744
58,17,F,8.59888436687421
59,17,F,8.35657428205939
60,17,F,8.67620210657241
61,17,F,8.40408689089268
62,17,F,8.97801087216849
63,17,F,8.91068846719346
64,17,F,8.51227446290656
65,17,F,8.60354741654316
66,17,F,8.69236346585388
67,17,F,8.61363456614871
68,17,F,8.36778354435159
69,17,F,8.62698368766809
70,17,F,8.42529863366154
71,17,F,8.41382068766262
72,17,F,8.73986840415895
73,17,F,8.70313058886276
74,17,F,8.48472927987042
75,17,F,8.76549115090797
76,17,F,8.67333973265715
77,17,F,8.81006963976599
78,17,F,8.54663940717804
79,17,F,8.78094369609054
80,17,F,8.78997438764359
81,17,F,8.49766421083156
82,17,F,8.56469802406209
83,17,F,8.57857649726929
84,17,F,8.44797589526654
85,17,F,8.71782098508219
86,17,F,8.51771849419382
87,17,F,8.7870086915514
88,17,F,8.76158417908202
89,17,F,8.49103847352436
90,17,F,8.74519696282747
91,17,F,8.71252240806583
92,17,F,8.62863189574242
93,17,F,8.87558845194479
94,17,F,8.61923126947631
95,17,F,8.81328181970686
96,17,F,8.56303911628867
97,17,F,8.46290578680125
98,17,F,8.36111656189216
99,17,F,8.4487492631479
100,17,F,8.48869885062557
1,18,F,10.074023143918
2,18,F,9.59145679985575
3,18,F,9.28142231816866
4,18,F,9.48943850264797
5,18,F,9.81958625391194
6,18,F,9.37290884084116
7,18,F,9.15186287532434
8,18,F,9.61327572596756
9,18,F,9.52074771552802
10,18,F,9.67078334314999
11,18,F,9.22739622599276
12,18,F,9.47545820868602
13,18,F,9.55593211748565
14,18,F,9.24435785964137
15,18,F,9.02379497265392
16,18,F,9.38844954358585
17,18,F,9.49381661737205
18,18,F,9.3118470262857
19,18,F,9.22559852554295
20,18,F,9.43866631287329
21,18,F,9.24649966563048
22,18,F,9.32575713166472
23,18,F,9.25674594931289
24,18,F,9.36222417543909
25,18,F,9.15065299639092
26,18,F,9.12221695186153
27,18,F,9.57301151112154
28,18,F,9.07293381171769
29,18,F,9.49112298475282
30,18,F,9.53793546012546
31,18,F,9.12264643607897
32,18,F,9.43157071893415
33,18,F,9.61438636047222
34,18,F,9.14238530345907
35,18,F,9.23398696862093
36,18,F,9.36743087276001
37,18,F,9.0421087549788
38,18,F,9.42138281447115
39,18,F,9.08885715873019
40,18,F,9.152762027411
41,18,F,9.39991180791311
42,18,F,9.27800142174515
43,18,F,9.19610141447259
44,18,F,8.92777051821139
45,18,F,9.47258809009821
46,18,F,9.20531839014395
47,18,F,9.22317795629277
48,18,F,9.45008927487528
49,18,F,9.46231418720208
50,18,F,9.48453721325078
51,18,F,9.52009254192502
52,18,F,9.50352417573448
53,18,F,9.13370712772514
54,18,F,9.13572139250492
55,18,F,9.22883093481315
56,18,F,9.59248911207533
57,18,F,9.18307997453403
58,18,F,9.27711714520914
59,18,F,9.12289475577351
60,18,F,9.41633053286792
61,18,F,9.0765449658619
62,18,F,9.31330692847406
63,18,F,9.70457884456136
64,18,F,8.95270750951893
65,18,F,9.27578298135043
66,18,F,9.57757111066813
67,18,F,8.99472148241206
68,18,F,9.57247721484119
69,18,F,9.26380958221722
70,18,F,9.2502241839621
71,18,F,9.04170359698714
72,18,F,9.42714794852302
73,18,F,9.34796553597385
74,18,F,9.39624646618011
75,18,F,9.48855951279312
76,18,F,9.35096521919682
77,18,F,9.53910805398797
78,18,F,9.52736410789115
79,18,F,9.76377079678168
80,18,F,9.34652087735637
81,18,F,8.98666055616247
82,18,F,9.14578464054202
83,18,F,9.48573677872402
84,18,F,9.29453697081697
85,18,F,9.12709658081087
86,18,F,9.31504872367321
87,18,F,9.30770186423687
88,18,F,9.38376839765687
89,18,F,9.37417321387445
90,18,F,9.33266884217855
91,18,F,9.23288492000944
92,18,F,9.19438346567534
93,18,F,9.31112262932623
94,18,F,9.15156705209739
95,18,F,9.51186551879651
96,18,F,9.30400624997855
97,18,F,9.18412205177053
98,18,F,9.5154442085754
99,18,F,9.03603943030006
100,18,F,9.28005317190044
1,19,F,9.03851999859902
2,19,F,8.96611490933791
3,19,F,9.19882505220294
4,19,F,8.85740355625345
5,19,F,9.07691720943457
6,19,F,8.96600059150792
7,19,F,9.06956731190916
8,19,F,9.19181614573331
9,19,F,9.03602324730597
10,19,F,9.03659504950314
11,19,F,9.16985759775232
12,19,F,8.98809151283503
13,19,F,9.09820320360895
14,19,F,8.86680729352818
15,19,F,9.05501313843392
16,19,F,9.11729018169856
17,19,F,8.94396643088719
18,19,F,9.30854911119057
19,19,F,8.8849002286262
20,19,F,8.84712821319355
21,19,F,8.94362540242154
22,19,F,8.96830314215714
23,19,F,8.77044992749757
24,19,F,8.87852513731093
25,19,F,9.05844187560941
26,19,F,9.1719578084411
27,19,F,9.02335207125157
28,19,F,9.23880591107397
29,19,F,8.98792590041122
30,19,F,9.38108947484959
31,19,F,8.86572014649095
32,19,F,9.28195956648743
33,19,F,9.23890841109799
34,19,F,8.92596827772074
35,19,F,8.90618694831296
36,19,F,8.99007669396467
37,19,F,9.08551218382499
38,19,F,9.07556750016897
39,19,F,9.15788342009922
40,19,F,9.07662593191887
41,19,F,8.88578350731474
42,19,F,9.00221001526575
43,19,F,9.06567214304888
44,19,F,8.89509016478711
45,19,F,9.19806629385563
46,19,F,8.78416865116231
47,19,F,8.86374938909864
48,19,F,8.95949082696113
49,19,F,8.97962462298634
50,19,F,9.03485829828456
